x1,x2
-5.435930972205032,2.9158597743235593
-4.139023735673831,4.030848936954767
-3.7025643312434005,4.122363565901355
-4.6319315510086785,2.999297897364371
-4.272358182938146,4.7442164185055535
-4.698168496958301,3.7666090241975656
-3.6839347666767,4.686914400770457
-4.831272350161737,4.245302908283215
-5.051122959414358,4.594325918747634
-3.979687481883623,2.906708370489402
-3.4814920242793037,3.744193783320415
-3.5327449437223994,3.9293386899051344
-5.70901660880387,2.5405955835688685
-4.942394019713908,2.671945409109737
-3.4603843530577256,4.949624193636014
-3.019714532731876,4.7036125451945345
-4.5080657620188855,4.081756468723137
-2.097603481643814,4.7887632443653
-4.285435039231454,5.3325122510340295
-6.09735622820344,3.171408316686212
-4.551106173212509,4.383365900297056
-2.855658107679403,5.021860895968489
-2.7297119321686685,4.089786658620052
-3.4817369916891767,3.9114603553948912
-3.991186191883135,4.697398895642806
-3.1821825985672207,4.109709161987799
-3.5744267994615053,3.3071139407221457
-3.0535895659737338,3.937831657182311
-1.9818303747329087,4.201591499025823
-5.114757917510215,3.6612227873713277
-4.612714990977811,2.8793100384514014
-3.743440124688503,3.783981715234284
-4.610067913535576,3.21200491665149
-4.226707280770703,4.099601331659382
-4.35686449356131,2.8498532219839703
-3.046880922136343,4.440670441730144
-4.553507670489739,4.17295437545695
-4.051322762954253,3.7165484498071333
-1.439020578950605,5.9223696509913335
-5.238018502309135,4.063255889644255
-3.7895118994176276,3.750058613065219
-4.63014371936835,4.3973931594666675
-4.045684690127489,3.478840901306405
-3.9586920904937486,4.7676487515280765
-4.660771425768905,2.916657151136377
-6.118707499584504,2.564374874438996
-4.192216453522992,3.272500597954513
-3.5547593820440646,4.189950914381643
-5.619099394074883,1.7057335086769707
-4.0674980648287615,4.218606980245394
-3.127567600409228,5.143317592629034
-4.134174555893876,4.489255832965385
-4.652914151793032,3.5531375309455533
-4.072728152501661,3.7039098718823946
-3.405571130458611,5.315351371374041
-5.212188519468721,2.7131383874767048
-3.336653875131802,4.079962700877917
-5.63578033629201,3.3263844167179757
-4.81059054807646,2.9164287974069047
-4.375360671066344,3.6093366838208114
-3.2570418421471743,5.494112557367715
-3.6228375986570285,4.50438693852174
-4.406408888122389,3.2932356670636747
-4.400949046345751,2.747778658877275
-2.8366806018717226,4.734675842211835
-4.544324539428549,3.569252952011615
-4.487331472305403,3.8220576343561645
-3.5659993551150455,3.817654195017076
-5.012201073999583,2.911663192905311
-3.4635139533966175,4.47922777137695
-4.37518548305557,3.7452970932713447
-4.895493448391493,3.4936991211062076
-3.45598262555251,5.230852771512027
-3.7470707436176207,4.763989881108242
-2.6627201550691524,4.661941980056366
-4.496411482817035,4.136705656247748
-1.6498516708140398,6.778874325052378
-4.919358341096176,3.949419604917467
-5.7904882770112565,2.6788743601914335
-3.5649765634055233,3.421851296731294
-4.577387116427624,4.494657291172244
-3.3737654101758445,4.188309110606757
-3.6172909621740867,3.460872528765339
-2.257429637125412,5.815319242959515
-3.964462498520839,3.5599503377012787
-3.4455933816671895,4.050955661555597
-4.4142915698916285,3.9074543853341033
-3.588148074576278,4.504691977917869
-3.487530692182173,3.888122154760673
-3.9124318596700354,4.099489688638183
-4.995021438684805,3.18657182797764
-3.5333083437598485,4.695326560606426
-2.9492956428093837,5.119363543664926
-3.902662934035485,3.9657124082730344
-3.2829656900862725,3.5268484706364536
-3.5087939804757498,4.549926290872068
-4.926847351609074,2.525335573929236
-5.054798573024194,3.2153828643951483
-3.948337541962334,5.174467653148195
-5.241936922574002,2.5999197760021504
-4.1289836290739945,4.383816548704581
-4.199835136673233,2.6942961439145208
-5.335854786903066,3.376736109854299
-3.954323327737074,4.53877728900499
-5.684421996285158,3.1982859508187915
-2.148111812911704,5.342211205432435
-5.426230776522153,3.5955535176895124
-2.6416401921632837,4.983652509603235
-3.545906316140953,4.44495326519163
-4.555626011563653,3.2332480054394996
-5.2298148748743785,3.003967374454361
-4.039784771395087,4.243376275118734
-6.349207104177041,3.0619910169100386
-2.1197580854188356,5.537024867849647
-3.0563134630572146,4.551028038879046
-3.6911966188954137,4.010227083619064
-5.676912652060142,1.7416174769245032
-1.5091160117484161,6.309999035938521
-5.663745858083875,3.5748218229820057
-2.9906169213645932,5.323523250128174
-4.388616145801605,3.9071789879758194
-5.061052345450992,3.0009176420077797
-4.472793819580318,3.29344407869206
-4.348495131184307,3.6329974404177583
-5.052012943275475,2.9154828119291776
-2.966164752243161,7.018321666000656
-5.072457799656573,3.068730886549605
-4.55542057593136,3.501235221491868
-3.6332648197122754,2.507070121965354
-3.8593909927558663,3.8948883622909016
-5.366061138935814,3.233207213782084
-3.395505100508945,4.861937370309927
-2.6419319142949274,4.485520945290166
-3.6781565976300308,4.867268924768176
-5.066465667675109,3.2580380446712462
-4.851116169070251,3.475343644131271
-4.99786301033686,3.479192713968773
-5.351887601608444,3.0960830849146044
-3.313768830937156,4.594829536286662
-2.271008785105451,5.863890000070536
-3.7427575019019033,3.7404702732171966
-4.921901065059715,3.6710703551517763
-2.233740053245124,5.283870441131514
-3.115382269060575,3.6172638931362924
-4.210922558817524,3.005301613738224
-4.144571374777012,4.030857204093207
-1.1935775803329562,6.922699081308391
-6.099904123257291,2.6836743515522032
-4.611756358906282,3.707931039536594
-3.4163071558470235,3.464831001518373
-3.550984931002406,4.545372750647604
-3.9972554192526024,3.996862541193591
-3.738007362188537,4.360143844338164
-4.508546291980691,2.943032406099396
-2.4641226507976746,5.017733183659395
-4.310306052733228,3.812130957657084
-4.763791911294694,3.149326541186748
-4.06746036038339,3.563970702769646
-1.6438720954633474,6.271202305575077
-5.3067553262731835,3.47504238704994
-4.146504681143414,3.9782887295623937
-3.314092949632194,4.486005024047815
-4.964873491317576,3.7965298808990897
-1.904122877943311,4.643644775694685
-3.471203641343004,4.435331878495186
-4.40499563638874,3.7850410345814045
-4.2301468727798825,3.0495918218165112
-4.961829226458057,2.990253231392007
-4.29712274495006,3.0249752184633847
-2.7846144288865142,5.7326644099245465
-4.0718396827693315,3.3576528214976853
-3.3910836010385337,5.647833995570296
-3.8789897544467253,4.502499473194484
-3.468690197008473,3.9024280402461473
-1.5087485712539785,6.370434863517529
-3.8985946198050248,3.935138620941286
-3.2321620641217272,5.472596856136741
-4.825480277877574,3.548815844942878
-4.586472548138735,4.393213815906038
-4.241591116631753,3.9126984329427845
-4.259387935800043,4.682884437918558
-2.2192553705388565,5.256757102865436
-4.3585728624384705,4.6922331351851225
-3.5435871252206255,4.25547220422528
-5.392231460630819,2.960483335890515
-5.178431582658313,2.1795664801848975
-2.8330719850991377,4.371565941067248
-3.9254647351674805,4.369486198661336
-4.912649942943692,3.039314411989974
-3.7445560876293262,4.3514240940987134
-4.262998230631343,4.605267381821823
-2.386557860823478,6.5832707665682575
-2.564792761953993,5.266561497292036
-5.489355259530553,1.6484978001402246
-3.970633927521571,3.6106917820232636
-5.651385836041631,2.2278760047942345
-4.273853520037602,2.908208843327226
-5.520410903493385,2.704498726211126
-3.702782997842111,4.29676884759792
-3.0049235982060365,5.377405464146558
-5.156883057387001,2.4633757368981697
-2.5478485263686763,6.089359080368347
-3.600520885933217,4.899514648024716
-2.413259474954194,6.151268649531739
-3.0820693244813744,5.380106485233965
-3.711878489557167,3.6847972474204327
-3.8308844006458416,4.60318150419324
-5.567222804263556,2.49877768572356
-2.726656478832422,4.4319793092291775
-4.356865427514248,4.59887286788065
-2.6194709993403054,5.372883278717991
-4.708318692195922,3.0255681837220836
-4.5421757968182135,3.713522657529512
-3.495913282314437,4.452527252096254
-3.369766973627897,4.651832911744728
-2.625179882135302,4.688084008280084
-4.28122951533089,2.992209341965729
-4.778403752012883,3.5141646702232086
-3.705543916840406,4.5866890512331775
-4.663645912007469,3.177266927992101
-5.959207162676741,2.6598770266159066
-3.3774047297607934,4.953062206680161
-4.840151795990937,4.046296987808649
-4.682350652832759,2.68642038211724
-6.8766990134803265,3.090186181439444
-4.517656175264824,3.3664801097756025
-4.787777873743965,3.773624710889651
-4.375664471728376,3.9391358984990066
-4.765068607748068,3.5015661763663717
-4.600696244605152,3.008918562897832
-3.1224491353924866,4.1817522338743
-4.206165830191729,4.216783529389114
-4.928354717366647,3.6086646098343254
-3.6984767951085473,4.256239861964346
-2.4471159814007084,5.327078925451589
-4.216537676949101,2.9195560769891276
-3.239360397176123,3.921973408020837
-3.6900604304510205,4.4745554158178535
-3.7912566765468148,3.729028753000392
